state,district,month,risk_score,age_verification_decision,disaster_alert,kendra_action
Maharashtra,satara,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,sindhudurg,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,sindhudurg,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,sindhudurg,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,sindhudurg,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,solapur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,solapur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,solapur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,solapur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,solapur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,solapur,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Maharashtra,solapur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,3,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,thane,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Maharashtra,thane,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,wardha,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,wardha,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Maharashtra,wardha,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,wardha,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Maharashtra,washim,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,washim,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,washim,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,washim,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,washim,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Maharashtra,washim,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Maharashtra,yavatmal,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,yavatmal,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,yavatmal,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,yavatmal,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Maharashtra,yavatmal,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Maharashtra,yavatmal,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,bishnupur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,bishnupur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,bishnupur,10,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,bishnupur,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,bishnupur,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,chandel,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,chandel,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,chandel,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,chandel,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,churachandpur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,churachandpur,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,churachandpur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,churachandpur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,churachandpur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,churachandpur,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,churachandpur,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal east,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal east,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal east,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,imphal east,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal west,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal west,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal west,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,imphal west,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,imphal west,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,pherzawl,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,pherzawl,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,pherzawl,12,,AGE_NOT_VERIFIED,WATCH,NORMAL_OPERATIONS
Manipur,senapati,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,senapati,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,senapati,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,senapati,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,tamenglong,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,tamenglong,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,tamenglong,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,tamenglong,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,thoubal,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,thoubal,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,thoubal,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,thoubal,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,tuensang,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Manipur,ukhrul,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,ukhrul,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Manipur,ukhrul,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Manipur,ukhrul,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,east garo hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east garo hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,10,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east jaintia hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,east khasi hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,east khasi hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,goalpara,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Meghalaya,goalpara,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Meghalaya,goalpara,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Meghalaya,goalpara,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,kamrup,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,kamrup,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Meghalaya,kamrup,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,north garo hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,north garo hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,north garo hills,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,north garo hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,north garo hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,north garo hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,ri bhoi,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,ri bhoi,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,ri bhoi,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south garo hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south garo hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south garo hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south garo hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south garo hills,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,south garo hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south garo hills,11,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,south garo hills,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west garo hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,south west khasi hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west garo hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west jaintia hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,3,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Meghalaya,west khasi hills,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Meghalaya,west khasi hills,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,aizawl,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,aizawl,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,aizawl,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,aizawl,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,champhai,4,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Mizoram,champhai,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,champhai,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,champhai,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,champhai,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,champhai,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,champhai,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,kolasib,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,kolasib,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,kolasib,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,kolasib,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,kolasib,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lawngtlai,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,lunglei,5,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Mizoram,lunglei,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lunglei,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,lunglei,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,lunglei,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,mamit,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,mamit,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,mamit,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,mamit,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,mammit,9,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,mammit,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,mammit,11,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,mammit,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,saiha,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,saiha,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,saiha,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,saiha,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,saiha,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,saiha,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Mizoram,serchhip,9,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Mizoram,serchhip,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,serchhip,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Mizoram,serchhip,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,5,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,dimapur,12,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Nagaland,kiphire,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kiphire,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kiphire,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kiphire,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kiphire,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kohima,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kohima,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kohima,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kohima,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kohima,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,kohima,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Nagaland,longleng,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,longleng,7,,AGE_VERIFIED_18_PLUS,WATCH,NORMAL_OPERATIONS
Nagaland,longleng,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,longleng,10,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Nagaland,longleng,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,longleng,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
Nagaland,mokokchung,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mokokchung,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mokokchung,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mokokchung,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mokokchung,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mon,6,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mon,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mon,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mon,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mon,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,mon,12,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,noklak,4,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,noklak,7,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,noklak,9,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,noklak,10,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,noklak,11,,AGE_VERIFIED_18_PLUS,NORMAL,NORMAL_OPERATIONS
Nagaland,noklak,12,,AGE_NOT_VERIFIED,NORMAL,NORMAL_OPERATIONS
